quote,tags
بعض الكتب يجب تذوقها ، وبعضها البعض ، ولكن القليل منها فقط يجب أن يمضغ ويستوعب جيدًا.,كتب
هذا هو الشيء الذي يتعلق بالكتب. يسمحون لك بالسفر دون تحريك قدميك .,كتب
عندما يكون لدي القليل من المال ، أشتري الكتب ؛ وإذا بقي لدي أي شيء ، أشتري الطعام والملابس .,كتب
الكتب التي يسميها العالم بأنها غير أخلاقية هي الكتب التي تُظهر للعالم عاره.,كتب
قالت تيسا: يجب على المرء دائمًا توخي الحذر من الكتب ، وما بداخلها ، فالكلمات لها القدرة على تغييرنا.,كتب
لا تثق أبدًا في أي شخص لم يجلب معه كتابًا.,كتب
إذا كان لديك مساحة كافية للكتب ، لا أريد التحدث إليك.,كتب
أسوأ شيء في الكتب الجديدة هو أنها تمنعنا من قراءة الكتب القديمة.,كتب
أفضل الكتب ... هي تلك التي تخبرك بما تعرفه بالفعل.,كتب
عندما كان عمري حوالي الثامنة ، قررت أن أروع شيء ، بجانب الإنسان ، هو كتاب.,كتب
الكتب هي مرايا الروح.,كتب
لا يمكنني قراءة كل الكتب التي أريدها ؛ لا يمكنني أبدًا أن أكون كل الأشخاص الذين أريدهم وأن أعيش كل الحياة التي أريدها. لا يمكنني أبدًا تدريب نفسي على كل المهارات التي أريدها. ولماذا اريد؟ أريد أن أعيش وأشعر بكل الظلال والنغمات والاختلافات في التجربة العقلية والبدنية الممكنة في حياتي. وأنا مقيد بشكل رهيب .,كتب
أفضل صديق لي هو الشخص الذي سيعطيني كتابًا لم أقرأه.,كتب
في بعض الأحيان ، تقرأ كتابًا ويملأك بهذه الحماسة الإنجيلية الغريبة ، وتصبح مقتنعًا بأن العالم الممزق لن يتم إعادة تجميعه أبدًا ما لم يقرأ جميع البشر الكتاب.,كتب
ما أقوله هو أن المدينة ليست مدينة بدون مكتبة. قد تطلق على نفسها اسم مدينة ، ولكن ما لم يكن لديها مكتبة ، فإنها تعلم أنها ليست روحًا .,كتب
أنا لا أؤمن بنوع السحر الموجود في كتبي. لكنني أعتقد أن شيئًا سحريًا للغاية يمكن أن يحدث عندما تقرأ كتابًا جيدًا .,كتب
الكتب هي الترفيه المثالي: لا إعلانات تجارية ولا بطاريات ، ساعات من الاستمتاع مقابل كل دولار يتم إنفاقه. ما أتساءل هو لماذا لا يحمل الجميع كتابًا عن تلك البقع الميتة التي لا مفر منها في الحياة .,كتب
هناك كتب يعتبر ظهورها وأغلفتها أفضل أجزاءها إلى حد بعيد.,كتب
كتب تقول: فعلت هذا بسبب. تقول الحياة: فعلت هذا. الكتب هي المكان الذي يتم فيه شرح الأشياء لك ؛ الحياة حيث لا توجد الأشياء. أنا لست متفاجئًا أن بعض الناس يفضلون الكتب .,كتب
بعد الغذاء والمأوى والرفقة ، القصص هي أكثر ما نحتاجه في العالم.,كتب
اذا أسدى شخص اليك جميلا فحذار أن تنساه .,نصائح
أنت رحوم إذا أعطيت ، و لكن لا تنس وأنت تعطي أن تدير وجهك عن الذي تعطيه فلا ترى حياءه عارياً امـام عينيك .,نصائح
ما رأيت أحداً يعيب الناس إلا لفضل ما به من العيوب.,نصائح
عندما تحسن لعدوك ، يحس بتفاهته .,نصائح
معاقبة الشر بالشر .. اضافة شر الى شر .,نصائح
الإنسان البطيء في إعطاء الوعود ، أكثر مصداقية في الحفاظ عليها .,نصائح
لا تكمُل أخلاق المرء إلا إذا استوى عنده مدح الناس وذمهم إياه.,نصائح
قد لا تكذب الصور ، انما الكاذبين يستطيعون ان يصوروا .,نصائح
هناك جرائم أسوأ من حرق الكتب، أحدها ألا تقرأها.,نصائح
أصحاب الضمائر المتيقظة يرون واجبهم و لو كان عبر أكثر الطرق إيلاما .,نصائح
الرذيلة لا تنتصر إلا متى كان صوتها قويا ، و صوتها لا يكون قويا إلا إذا نفخت في بوق الفضيلة .,نصائح
الثروة التي ستحتفظ بها للأبد هي تلك التي تعطيها.,نصائح
الرجل الجليل الذي له في الإسلام قدم صالح و آثار حسنة قد تكون منه الهفوة والزلة ، هو فيها معذور ، بل و مأجور لاجتهاده ، فلا يجوز أن يتبع فيها و لا أن تهدر مكانته و إمامته و منزلته من قلوب المسلمين .,نصائح
الصدق الذي يقال بقصد سئ ، أقبح من الكذب .,نصائح
الصبر عن الشهوة أسهل من الصبر على ما توجبه الشهوة.,نصائح
قد يفتقر الجمال إلى الفضيلة ، أما الفضيلة فلا تفتقر إلى الجمال أبداً .,نصائح
إذا لم يكن لديك شيئاً تعطيه للآخرين ، فتصدق بالكلمة الطيبة ، و الابتسامة الصادقة ، و خالق الناس بخلق حسن .,نصائح
الشرف لا يجب أن يكتسب ، بل يجب فقط ألا يـُفقد .,نصائح
لا تعتمد على خلق رجل حتى تجربه عند الغضب.,نصائح
اذا أخطأت فلا تجعل العذر كذبة مزخرفة .,نصائح
إن لم تكن رفيقاً فتصنع الرفق حتى يستقر في قلبك و كيانك ، و اعلم أن من يحرم الرفق يحرم الخير ، فإذا حرمت خيراً ما ، فتـذكر أنه ربما يكون بسبب فظاظتك يوماً ما مع خلق الله .,نصائح
خصلتان من العبد اذا صلحتا صلح ما سواهما: الركون الى الظلمة، والطغيان في النعمة.,نصائح
يكفيك من الحاسد إنه يُغَتم وقت سرورك.,نصائح
إذا غضبت فلتعد إلى الرقم عشرة قبل أن تتكلم، وإذا كان غضبك كبيرا فلتعد إلى مائة.,نصائح
رياء ، نفاق ، و تملق رخيص ... عملات زائفة لا تنطلي على أحد ، ليس على الأذكياء على الأقل .,نصائح
من يعتقدون ان الكذب الابيض لا ضرر منه يصابون قريباً بعمى الالوان .,نصائح
لا يعرف الفضل لذوي الفضل إلا ذووا الفضل.,نصائح
راقب الله عند فتح جفنك و إطباقه .,نصائح
إذا كان الكذب قارب النجاة .. فالصدق شاطئ السلامة .,نصائح
الفضيلة فرس جموح لا تنقاد إلا للمتمكنين منها .,نصائح
من يجعل المعروف في غير أهله ... يكن حمده ذماً عليه و ينـدم .,نصائح
على الإنسان أن يكون رحيماً ، لأن الرحمة تجمع بين البشر ؛ و أن يكون أديباً ، لأن الأدب يوحد القلوب المتنافرة .,نصائح
لا تدع لسانك يشارك عينيك عند انتقاد عيوب الآخرين ، فلا تنس انهم مثلك لهم عيون و ألسـن .,نصائح
كفى بك عيبا أن يبدو لك من أخيك ما يخفي عليك من نفسه، أو تؤذي جليسك فيما لا يعنيك، أو تعيب شيئا وتأتي بمثله.,نصائح
من عرف الحق لذت عنده التضحيات .,نصائح
من أمارات الكرم الرحمة ، و من أمارات اللؤم القسوة .,نصائح
إذا كنت صادقا فلماذا الحلف ؟ .,نصائح
